Unnamed: 0,title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2296,Dyna-Mite,Mud,25ONd5KLodHeHOvALtWG1T,0.578,0.92,1,-4.621,0,0.0641,0.00281,0.0147,0.198,0.772,141.061,audio_features,25ONd5KLodHeHOvALtWG1T,spotify:track:25ONd5KLodHeHOvALtWG1T,https://api.spotify.com/v1/tracks/25ONd5KLodHeHOvALtWG1T,https://api.spotify.com/v1/audio-analysis/25ONd5KLodHeHOvALtWG1T,176680,4
2298,Sandstorm - Radio Edit,Darude,2kWB9IV8EHDOU9EjgxWFrF,0.526,0.978,11,-6.798,0,0.0471,0.142,0.987,0.11,0.62,136.079,audio_features,2kWB9IV8EHDOU9EjgxWFrF,spotify:track:2kWB9IV8EHDOU9EjgxWFrF,https://api.spotify.com/v1/tracks/2kWB9IV8EHDOU9EjgxWFrF,https://api.spotify.com/v1/audio-analysis/2kWB9IV8EHDOU9EjgxWFrF,226533,4
2299,Right Next Door (Because Of Me),Robert Cray,23YyyUiEZYlT3MkzpZhRbW,0.606,0.646,8,-8.485,1,0.0489,0.231,0.00121,0.0471,0.79,86.771,audio_features,23YyyUiEZYlT3MkzpZhRbW,spotify:track:23YyyUiEZYlT3MkzpZhRbW,https://api.spotify.com/v1/tracks/23YyyUiEZYlT3MkzpZhRbW,https://api.spotify.com/v1/audio-analysis/23YyyUiEZYlT3MkzpZhRbW,258853,4
2302,Rockin' All Over The World,Status Quo,1ydpGKWD5D8tvTHWN8h58q,0.617,0.962,0,-5.314,1,0.0449,0.129,0.00171,0.511,0.968,131.434,audio_features,1ydpGKWD5D8tvTHWN8h58q,spotify:track:1ydpGKWD5D8tvTHWN8h58q,https://api.spotify.com/v1/tracks/1ydpGKWD5D8tvTHWN8h58q,https://api.spotify.com/v1/audio-analysis/1ydpGKWD5D8tvTHWN8h58q,217453,4
2304,Dear Mr. President,P!nk,6ndF1XQNseMhJGp7wAAILs,0.587,0.395,10,-7.283,1,0.0324,0.721,0.0,0.119,0.328,131.711,audio_features,6ndF1XQNseMhJGp7wAAILs,spotify:track:6ndF1XQNseMhJGp7wAAILs,https://api.spotify.com/v1/tracks/6ndF1XQNseMhJGp7wAAILs,https://api.spotify.com/v1/audio-analysis/6ndF1XQNseMhJGp7wAAILs,273627,4
2305,Stiekem Gedanst,Toontje Lager,7hIR9M1Gz5COo3UQGfM0sy,0.659,0.629,7,-10.463,1,0.0605,0.206,9.93e-05,0.595,0.843,96.198,audio_features,7hIR9M1Gz5COo3UQGfM0sy,spotify:track:7hIR9M1Gz5COo3UQGfM0sy,https://api.spotify.com/v1/tracks/7hIR9M1Gz5COo3UQGfM0sy,https://api.spotify.com/v1/audio-analysis/7hIR9M1Gz5COo3UQGfM0sy,214975,4
2307,Lady Madonna - Remastered 2015,The Beatles,1raiIrqaqRAqZmQWZlLuBd,0.65,0.777,2,-4.984,1,0.0294,0.141,0.343,0.215,0.574,109.608,audio_features,1raiIrqaqRAqZmQWZlLuBd,spotify:track:1raiIrqaqRAqZmQWZlLuBd,https://api.spotify.com/v1/tracks/1raiIrqaqRAqZmQWZlLuBd,https://api.spotify.com/v1/audio-analysis/1raiIrqaqRAqZmQWZlLuBd,136827,4
2312,Bend & Break,Keane,1hoyGI5Hj81BT7Rkb9uXGF,0.471,0.843,4,-3.592,1,0.0295,0.000734,1.91e-05,0.163,0.484,137.92,audio_features,1hoyGI5Hj81BT7Rkb9uXGF,spotify:track:1hoyGI5Hj81BT7Rkb9uXGF,https://api.spotify.com/v1/tracks/1hoyGI5Hj81BT7Rkb9uXGF,https://api.spotify.com/v1/audio-analysis/1hoyGI5Hj81BT7Rkb9uXGF,220133,4
2313,We Can Work It Out - Remastered 2015,The Beatles,1hTUFqJuQAMjXVGwUPWDqi,0.378,0.677,2,-8.63,1,0.0298,0.0635,0.0,0.183,0.648,106.071,audio_features,1hTUFqJuQAMjXVGwUPWDqi,spotify:track:1hTUFqJuQAMjXVGwUPWDqi,https://api.spotify.com/v1/tracks/1hTUFqJuQAMjXVGwUPWDqi,https://api.spotify.com/v1/audio-analysis/1hTUFqJuQAMjXVGwUPWDqi,135693,4
2314,Sing for Absolution,Muse,1hHuyqVCZCbhYQixEkdQCo,0.436,0.678,5,-7.211,1,0.0301,0.457,0.0384,0.0873,0.194,170.287,audio_features,1hHuyqVCZCbhYQixEkdQCo,spotify:track:1hHuyqVCZCbhYQixEkdQCo,https://api.spotify.com/v1/tracks/1hHuyqVCZCbhYQixEkdQCo,https://api.spotify.com/v1/audio-analysis/1hHuyqVCZCbhYQixEkdQCo,294867,4
